Ticket ID,Created Date,Solved Date,Ticket Status,Customer Org Name,Customer User Name,Org Region,Org ARR Bucket,Issue Priority,Issue Severity,Assigned Agent,Assigned Agent Region,Product Area,Resolution Time (days),CSAT Score,CSAT Comment,CSAT Response Date
2079,2025-11-15 15:58,2025-11-20 03:58,Solved,BluePeak,User 148,EMEA,Tier 1,Medium,Sev 2,Agent Patel,London,Reporting,4.5,,,
2080,2025-11-15 16:07,2025-11-18 03:09,Solved,SummitWorks,User 808,North America,Tier 2,High,Sev 3,Agent Gomez,Sydney,Billing,2.46,,,
2081,2025-11-15 17:37,2025-11-19 20:29,Solved,Vertex Labs,User 53,EMEA,Tier 3,Low,Sev 0,Agent Khan,Berlin,AI Automation,4.12,,,
2082,2025-11-15 22:58,2025-11-16 15:02,Solved,Acme Corp,User 449,EMEA,Tier 2,Low,Sev 3,Agent Smith,Sydney,Reporting,0.67,,,
2083,2025-11-16 02:30,2025-11-17 10:39,Solved,Nimbus Systems,User 389,APAC,Tier 2,High,Sev 4,Agent Khan,San Francisco,Billing,1.34,3.0,,2025-11-28
2084,2025-11-16 02:50,2025-11-19 10:30,Solved,Acme Corp,User 238,North America,Tier 1,Medium,Sev 1,Agent Brown,San Francisco,Billing,3.32,,,
2085,2025-11-16 02:59,2025-11-20 23:23,Solved,Acme Corp,User 3,EMEA,Tier 1,High,Sev 1,Agent Chen,London,Reporting,4.85,,,
2086,2025-11-16 05:10,2025-11-17 09:14,Solved,BluePeak,User 867,North America,Tier 3,Medium,Sev 0,Agent Gomez,San Francisco,Reporting,1.17,,,
2087,2025-11-16 06:51,2025-11-17 16:41,Solved,BluePeak,User 241,APAC,Tier 3,High,Sev 0,Agent Brown,Sydney,Reporting,1.41,,,
2088,2025-11-16 07:45,2025-11-20 13:59,Solved,Northwind,User 383,APAC,Tier 2,Low,Sev 4,Agent Patel,London,Reporting,4.26,4.0,,2025-11-28
2089,2025-11-16 09:17,2025-11-16 21:31,Solved,SummitWorks,User 883,APAC,Tier 0,High,Sev 1,Agent Lee,New York,Integrations,0.51,,,
2090,2025-11-16 10:09,2025-11-16 17:35,Solved,Nimbus Systems,User 981,EMEA,Tier 1,Low,Sev 1,Agent Brown,San Francisco,Integrations,0.31,,,
2091,2025-11-16 11:09,2025-11-18 02:30,Solved,IronGate,User 662,EMEA,Tier 3,High,Sev 2,Agent Smith,London,Billing,1.64,,,
2092,2025-11-16 12:00,2025-11-17 10:33,Solved,Northwind,User 217,North America,Tier 1,Medium,Sev 0,Agent Brown,New York,Reporting,0.94,3.0,,2025-11-24
2093,2025-11-16 12:30,2025-11-17 11:03,Solved,Northwind,User 459,North America,Tier 3,Low,Sev 4,Agent Davis,London,Integrations,0.94,5.0,,2025-11-25
2094,2025-11-16 15:30,2025-11-17 19:06,Solved,BrightTech,User 150,APAC,Tier 1,Low,Sev 1,Agent Lee,Berlin,Authentication,1.15,,,
2095,2025-11-16 16:39,2025-11-18 16:39,Solved,Northwind,User 721,North America,Tier 3,High,Sev 3,Agent Gomez,New York,Billing,2.0,,,
2096,2025-11-16 19:14,2025-11-20 06:45,Solved,Nimbus Systems,User 368,APAC,Tier 2,Medium,Sev 3,Agent Brown,New York,Billing,3.48,5.0,,2025-12-02
2097,2025-11-16 19:18,2025-11-17 14:15,Solved,BluePeak,User 427,EMEA,Tier 0,Medium,Sev 1,Agent Davis,London,Reporting,0.79,,,
2098,2025-11-16 19:46,2025-11-19 08:58,Solved,Nimbus Systems,User 993,APAC,Tier 0,Medium,Sev 0,Agent Lee,London,Reporting,2.55,,,
2099,2025-11-17 09:47,2025-11-19 11:42,Solved,Northwind,User 643,EMEA,Tier 0,High,Sev 0,Agent Davis,Sydney,AI Automation,2.08,5.0,"Agent Chen was very helpful, thanks.",2025-11-24
2100,2025-11-17 12:56,2025-11-20 05:29,Solved,BluePeak,User 446,APAC,Tier 0,Medium,Sev 4,Agent Chen,Sydney,AI Automation,2.69,,,
2101,2025-11-18 00:58,2025-11-21 05:17,Solved,SummitWorks,User 524,EMEA,Tier 1,High,Sev 4,Agent Chen,London,Compliance,3.18,,,
2102,2025-11-18 03:37,2025-11-18 22:05,Solved,SummitWorks,User 123,APAC,Tier 0,Low,Sev 2,Agent Gomez,London,Authentication,0.77,,,
2103,2025-11-18 05:15,2025-11-22 04:17,Solved,Vertex Labs,User 526,North America,Tier 0,Medium,Sev 1,Agent Patel,San Francisco,AI Automation,3.96,,,
2104,2025-11-18 20:28,2025-11-20 10:08,Solved,IronGate,User 53,North America,Tier 1,Medium,Sev 4,Agent Patel,Berlin,Authentication,1.57,,,
2105,2025-11-18 20:30,2025-11-22 09:13,Solved,BluePeak,User 117,APAC,Tier 1,Medium,Sev 0,Agent Smith,New York,AI Automation,3.53,,,
2106,2025-11-18 20:53,2025-11-22 14:53,Solved,BluePeak,User 845,APAC,Tier 3,High,Sev 3,Agent Lee,Sydney,Authentication,3.75,,,
2107,2025-11-19 00:42,2025-11-20 11:30,Solved,Acme Corp,User 751,North America,Tier 1,High,Sev 1,Agent Patel,London,AI Automation,1.45,,,
2108,2025-11-19 06:37,2025-11-23 07:05,Solved,BrightTech,User 832,APAC,Tier 2,Low,Sev 2,Agent Lee,Berlin,Integrations,4.02,,,
2109,2025-11-19 10:00,2025-11-21 21:02,Solved,IronGate,User 258,APAC,Tier 2,Low,Sev 1,Agent Brown,Sydney,Authentication,2.46,,,
2110,2025-11-19 11:06,2025-11-21 10:08,Solved,SummitWorks,User 47,EMEA,Tier 2,Medium,Sev 1,Agent Davis,Berlin,Compliance,1.96,,,
2111,2025-11-19 11:23,2025-11-21 10:39,Solved,IronGate,User 92,EMEA,Tier 2,Medium,Sev 1,Agent Chen,London,Billing,1.97,,,
2112,2025-11-19 14:30,2025-11-21 08:44,Solved,Northwind,User 923,North America,Tier 1,Medium,Sev 0,Agent Brown,New York,Authentication,1.76,,,
2113,2025-11-19 18:02,2025-11-24 04:21,Solved,BrightTech,User 536,North America,Tier 1,High,Sev 2,Agent Davis,London,Integrations,4.43,5.0,"Agent Lee was very helpful, thanks.",2025-11-26
2114,2025-11-19 23:39,2025-11-24 21:15,Solved,BrightTech,User 253,EMEA,Tier 1,High,Sev 3,Agent Patel,New York,Compliance,4.9,,,
2115,2025-11-20 01:04,2025-11-24 23:08,Solved,Nimbus Systems,User 694,EMEA,Tier 3,Low,Sev 3,Agent Davis,Sydney,Authentication,4.92,,,
2116,2025-11-20 03:45,2025-11-22 07:35,Solved,BrightTech,User 416,APAC,Tier 1,Low,Sev 2,Agent Patel,Sydney,Compliance,2.16,,,
2117,2025-11-20 05:21,2025-11-21 02:28,Solved,BrightTech,User 104,North America,Tier 0,Low,Sev 0,Agent Patel,Sydney,AI Automation,0.88,,,
2118,2025-11-20 09:22,2025-11-24 12:14,Solved,Nimbus Systems,User 70,EMEA,Tier 2,High,Sev 2,Agent Patel,San Francisco,Integrations,4.12,,,
2119,2025-11-20 13:24,2025-11-22 11:57,Solved,BluePeak,User 769,North America,Tier 1,Medium,Sev 1,Agent Khan,Sydney,Reporting,1.94,,,
2120,2025-11-20 13:32,2025-11-23 19:17,Solved,SummitWorks,User 754,North America,Tier 0,Low,Sev 2,Agent Chen,New York,Integrations,3.24,,,
2121,2025-11-20 13:39,2025-11-21 06:27,Solved,SummitWorks,User 827,APAC,Tier 1,Medium,Sev 4,Agent Khan,San Francisco,Integrations,0.7,,,
2122,2025-11-20 15:01,2025-11-23 18:37,Solved,SummitWorks,User 872,EMEA,Tier 1,Low,Sev 2,Agent Smith,Berlin,Billing,3.15,,,
2123,2025-11-20 16:18,2025-11-23 05:15,Solved,Northwind,User 792,APAC,Tier 0,Medium,Sev 2,Agent Brown,London,AI Automation,2.54,4.0,,2025-12-02
2124,2025-11-21 01:23,2025-11-21 22:15,Solved,Acme Corp,User 862,EMEA,Tier 3,High,Sev 3,Agent Khan,Berlin,Reporting,0.87,,,
2125,2025-11-21 03:55,2025-11-23 01:45,Solved,Vertex Labs,User 455,APAC,Tier 1,Low,Sev 1,Agent Gomez,Berlin,Billing,1.91,,,
2126,2025-11-21 10:19,2025-11-25 15:07,Solved,Nimbus Systems,User 524,EMEA,Tier 3,Low,Sev 4,Agent Patel,Berlin,Billing,4.2,,,
2127,2025-11-21 11:26,2025-11-22 10:14,Solved,SummitWorks,User 786,EMEA,Tier 1,Low,Sev 3,Agent Brown,London,AI Automation,0.95,,,
2128,2025-11-21 11:45,2025-11-23 06:28,Solved,BrightTech,User 495,APAC,Tier 1,High,Sev 1,Agent Davis,Sydney,Billing,1.78,,,
2129,2025-11-21 14:40,2025-11-25 23:47,Solved,BrightTech,User 58,APAC,Tier 1,High,Sev 0,Agent Patel,San Francisco,Reporting,4.38,,,
2130,2025-11-22 08:44,2025-11-24 07:17,Solved,IronGate,User 417,APAC,Tier 2,High,Sev 2,Agent Chen,Sydney,Compliance,1.94,,,
2131,2025-11-22 10:13,2025-11-23 16:56,Solved,BrightTech,User 61,APAC,Tier 0,High,Sev 0,Agent Khan,New York,Compliance,1.28,,,
2132,2025-11-22 12:01,2025-11-22 18:44,Solved,Northwind,User 997,North America,Tier 0,Low,Sev 0,Agent Chen,London,Reporting,0.28,,,
2133,2025-11-22 16:49,2025-11-27 13:56,Solved,Acme Corp,User 583,North America,Tier 1,Medium,Sev 2,Agent Patel,London,AI Automation,4.88,,,
2134,2025-11-22 20:20,2025-11-27 10:00,Solved,IronGate,User 776,APAC,Tier 1,Medium,Sev 2,Agent Patel,Berlin,Compliance,4.57,,,
2135,2025-11-22 22:22,2025-11-26 07:00,Solved,BrightTech,User 41,APAC,Tier 0,High,Sev 1,Agent Brown,Berlin,Integrations,3.36,3.0,,2025-11-28
2136,2025-11-23 04:23,2025-11-27 10:23,Solved,Nimbus Systems,User 576,North America,Tier 2,Medium,Sev 3,Agent Davis,Sydney,Authentication,4.25,3.0,,2025-12-03
2137,2025-11-23 19:19,2025-11-25 14:02,Solved,Nimbus Systems,User 651,APAC,Tier 0,Low,Sev 3,Agent Smith,Berlin,Billing,1.78,,,
2138,2025-11-23 21:38,2025-11-27 07:42,Solved,Nimbus Systems,User 380,EMEA,Tier 2,Medium,Sev 2,Agent Gomez,New York,Authentication,3.42,3.0,,2025-12-05
2139,2025-11-23 23:25,2025-11-27 18:08,Solved,Nimbus Systems,User 130,North America,Tier 1,High,Sev 4,Agent Davis,London,Integrations,3.78,,,
2140,2025-11-24 00:58,2025-11-28 14:53,Solved,BrightTech,User 65,North America,Tier 1,Medium,Sev 1,Agent Gomez,Berlin,Reporting,4.58,,,
2141,2025-11-24 02:18,2025-11-27 23:10,Solved,Nimbus Systems,User 446,EMEA,Tier 0,Low,Sev 4,Agent Chen,New York,AI Automation,3.87,,,
2142,2025-11-24 04:03,2025-11-26 19:24,Solved,Northwind,User 247,North America,Tier 0,High,Sev 4,Agent Lee,London,Authentication,2.64,,,
2143,2025-11-24 09:40,2025-11-25 17:06,Solved,SummitWorks,User 188,APAC,Tier 3,Medium,Sev 1,Agent Brown,Berlin,Reporting,1.31,,,
2144,2025-11-24 11:54,2025-11-26 21:30,Solved,SummitWorks,User 647,APAC,Tier 2,Low,Sev 1,Agent Chen,Sydney,Compliance,2.4,,,
2145,2025-11-24 14:28,2025-11-29 08:56,Solved,IronGate,User 137,APAC,Tier 1,High,Sev 1,Agent Gomez,Sydney,Compliance,4.77,,,
2146,2025-11-24 20:17,2025-11-25 15:43,Solved,IronGate,User 283,EMEA,Tier 1,High,Sev 0,Agent Chen,San Francisco,Compliance,0.81,,,
2147,2025-11-25 05:58,2025-11-27 18:12,Solved,BluePeak,User 80,APAC,Tier 0,High,Sev 0,Agent Smith,San Francisco,Billing,2.51,,,
2148,2025-11-25 12:01,2025-11-26 12:58,Solved,Nimbus Systems,User 621,North America,Tier 1,Medium,Sev 4,Agent Brown,New York,Compliance,1.04,,,
2149,2025-11-25 18:47,2025-11-29 13:01,Solved,Vertex Labs,User 370,EMEA,Tier 0,Low,Sev 1,Agent Chen,New York,Authentication,3.76,,,
2150,2025-11-25 21:44,2025-11-26 06:36,Solved,BrightTech,User 315,APAC,Tier 1,Low,Sev 2,Agent Smith,Sydney,Integrations,0.37,,,
2151,2025-11-25 23:51,2025-11-29 07:03,Solved,Vertex Labs,User 188,North America,Tier 2,Low,Sev 4,Agent Khan,New York,Reporting,3.3,,,
2152,2025-11-26 01:47,2025-11-28 10:11,Solved,Vertex Labs,User 145,EMEA,Tier 2,High,Sev 3,Agent Smith,Berlin,Authentication,2.35,,,
2153,2025-11-26 13:56,2025-11-28 07:12,Hold,SummitWorks,User 958,EMEA,Tier 3,Low,Sev 1,Agent Smith,San Francisco,Reporting,1.72,4.0,,2025-12-03
2154,2025-11-27 04:35,2025-11-28 09:23,Solved,BluePeak,User 476,North America,Tier 0,Low,Sev 4,Agent Davis,Berlin,Reporting,1.2,,,
2155,2025-11-27 05:17,2025-11-30 19:41,Solved,SummitWorks,User 908,EMEA,Tier 1,Low,Sev 4,Agent Gomez,Berlin,AI Automation,3.6,,,
2156,2025-11-27 07:09,2025-11-27 12:11,Solved,Northwind,User 826,EMEA,Tier 1,Low,Sev 4,Agent Smith,New York,Integrations,0.21,,,
2157,2025-11-27 07:38,2025-11-30 00:11,Solved,SummitWorks,User 59,North America,Tier 0,Medium,Sev 4,Agent Smith,Sydney,Reporting,2.69,,,
2158,2025-11-27 13:18,2025-11-27 20:15,Solved,IronGate,User 157,EMEA,Tier 2,Medium,Sev 0,Agent Davis,San Francisco,AI Automation,0.29,5.0,,2025-11-30
2159,2025-11-27 15:59,2025-11-30 13:35,Solved,IronGate,User 461,APAC,Tier 1,Low,Sev 3,Agent Chen,London,Reporting,2.9,,,
2160,2025-11-27 20:37,2025-11-28 13:10,Solved,Acme Corp,User 237,North America,Tier 0,Low,Sev 0,Agent Brown,New York,Compliance,0.69,,,
2161,2025-11-28 03:54,2025-12-02 20:27,Solved,Vertex Labs,User 989,North America,Tier 0,Medium,Sev 2,Agent Lee,Sydney,Authentication,4.69,,,
2162,2025-11-28 04:50,2025-11-29 20:26,Solved,IronGate,User 375,North America,Tier 3,Low,Sev 1,Agent Patel,Sydney,Compliance,1.65,,,
2163,2025-11-28 05:32,2025-11-29 01:27,Solved,Acme Corp,User 958,APAC,Tier 0,Medium,Sev 2,Agent Lee,London,Reporting,0.83,,,
2164,2025-11-28 10:28,2025-11-29 04:28,Solved,IronGate,User 675,EMEA,Tier 1,High,Sev 1,Agent Chen,Berlin,Integrations,0.75,,,
2165,2025-11-28 23:42,2025-12-02 22:15,Solved,IronGate,User 384,APAC,Tier 2,High,Sev 3,Agent Patel,Berlin,Integrations,3.94,,,
2166,2025-11-29 03:24,2025-12-02 22:07,Solved,Nimbus Systems,User 474,APAC,Tier 2,High,Sev 3,Agent Brown,New York,Billing,3.78,,,
2167,2025-11-29 04:01,2025-12-03 02:20,Solved,Northwind,User 113,EMEA,Tier 2,Low,Sev 2,Agent Lee,London,Reporting,3.93,,,
2168,2025-11-29 04:51,2025-12-03 01:43,Solved,SummitWorks,User 730,APAC,Tier 2,High,Sev 3,Agent Patel,San Francisco,Reporting,3.87,,,
2169,2025-11-29 05:03,2025-12-02 11:46,Solved,IronGate,User 346,North America,Tier 2,Low,Sev 3,Agent Lee,London,Authentication,3.28,,,
2170,2025-11-29 11:04,2025-11-30 10:20,Solved,Northwind,User 114,APAC,Tier 1,Low,Sev 2,Agent Chen,San Francisco,Billing,0.97,,,
2171,2025-11-29 17:36,2025-12-04 14:28,Solved,BrightTech,User 193,North America,Tier 2,High,Sev 1,Agent Brown,Sydney,Billing,4.87,,,
2172,2025-11-30 00:19,2025-12-02 07:02,Solved,BrightTech,User 55,EMEA,Tier 1,Low,Sev 1,Agent Brown,London,Integrations,2.28,,,
2173,2025-11-30 05:05,2025-12-03 07:57,Solved,Vertex Labs,User 464,North America,Tier 2,High,Sev 3,Agent Chen,New York,Compliance,3.12,,,
2174,2025-11-30 07:36,2025-12-01 08:33,Solved,SummitWorks,User 531,APAC,Tier 3,Medium,Sev 2,Agent Brown,New York,Authentication,1.04,,,
2175,2025-11-30 07:58,2025-12-04 23:34,Solved,BrightTech,User 585,North America,Tier 1,Medium,Sev 4,Agent Davis,Sydney,Billing,4.65,,,
2176,2025-11-30 08:29,2025-12-01 19:17,Solved,Northwind,User 601,North America,Tier 2,High,Sev 0,Agent Smith,London,Authentication,1.45,,,
2177,2025-11-30 12:33,2025-12-03 20:13,Solved,IronGate,User 705,North America,Tier 1,Low,Sev 3,Agent Patel,New York,Reporting,3.32,,,
2178,2025-11-30 15:35,2025-12-04 12:42,Solved,BluePeak,User 922,North America,Tier 0,Medium,Sev 1,Agent Smith,Sydney,Billing,3.88,,,
2179,2025-11-30 23:43,2025-12-03 03:47,Solved,Vertex Labs,User 292,EMEA,Tier 1,High,Sev 1,Agent Chen,Sydney,Billing,2.17,5.0,"Agent Lee was very helpful, thanks.",2025-12-09
2180,2025-12-01 04:23,2025-12-05 10:23,Solved,SummitWorks,User 295,North America,Tier 0,Low,Sev 1,Agent Patel,Sydney,Integrations,4.25,,,
2181,2025-12-01 09:20,2025-12-03 13:39,Solved,SummitWorks,User 551,North America,Tier 3,Medium,Sev 2,Agent Gomez,New York,Authentication,2.18,,,
2182,2025-12-01 15:28,2025-12-03 21:56,Solved,Nimbus Systems,User 907,North America,Tier 3,Medium,Sev 1,Agent Patel,London,Integrations,2.27,,,
2183,2025-12-01 23:41,2025-12-03 09:02,Solved,BrightTech,User 841,APAC,Tier 2,Low,Sev 0,Agent Davis,New York,Reporting,1.39,,,
2184,2025-12-02 06:01,2025-12-06 07:13,Solved,BluePeak,User 103,EMEA,Tier 3,Medium,Sev 0,Agent Khan,New York,AI Automation,4.05,,,
2185,2025-12-02 14:05,2025-12-03 15:31,Solved,BrightTech,User 993,North America,Tier 2,Medium,Sev 4,Agent Chen,Berlin,Billing,1.06,2.0,Response was slow and not very helpful.,2025-12-15
2186,2025-12-02 16:13,2025-12-05 21:01,Solved,BrightTech,User 291,EMEA,Tier 2,Low,Sev 4,Agent Brown,Berlin,Authentication,3.2,,,
2187,2025-12-02 21:44,2025-12-04 16:12,Solved,Vertex Labs,User 245,North America,Tier 1,High,Sev 2,Agent Gomez,Sydney,Billing,1.77,,,
2188,2025-12-03 20:42,2025-12-04 08:56,Solved,Vertex Labs,User 811,North America,Tier 3,Low,Sev 4,Agent Patel,Berlin,Reporting,0.51,,,
2189,2025-12-04 02:18,2025-12-04 07:20,Solved,Northwind,User 945,EMEA,Tier 0,Low,Sev 2,Agent Patel,New York,Authentication,0.21,,,
2190,2025-12-04 02:26,2025-12-04 11:18,Solved,Acme Corp,User 646,APAC,Tier 2,High,Sev 4,Agent Lee,New York,Billing,0.37,,,
2191,2025-12-04 03:47,2025-12-04 21:18,Open,BluePeak,User 896,North America,Tier 1,Medium,Sev 3,Agent Brown,Sydney,Integrations,0.73,,,
2192,2025-12-04 05:17,2025-12-08 17:31,Solved,SummitWorks,User 275,EMEA,Tier 1,Low,Sev 3,Agent Khan,Sydney,AI Automation,4.51,,,
2193,2025-12-04 07:48,2025-12-06 11:52,Solved,SummitWorks,User 136,EMEA,Tier 3,Low,Sev 4,Agent Davis,Berlin,Integrations,2.17,,,
2194,2025-12-04 17:08,2025-12-08 21:56,Hold,IronGate,User 342,EMEA,Tier 3,Medium,Sev 2,Agent Lee,Berlin,Integrations,4.2,,,
2195,2025-12-04 21:59,2025-12-08 10:42,Solved,Northwind,User 55,North America,Tier 0,High,Sev 0,Agent Brown,Berlin,Integrations,3.53,,,
2196,2025-12-05 05:02,2025-12-05 21:35,Solved,SummitWorks,User 678,APAC,Tier 3,High,Sev 1,Agent Gomez,San Francisco,Billing,0.69,,,
2197,2025-12-05 08:07,2025-12-08 10:59,Solved,BluePeak,User 714,EMEA,Tier 2,High,Sev 4,Agent Brown,Berlin,Integrations,3.12,,,
2198,2025-12-05 13:42,2025-12-06 23:18,Solved,IronGate,User 353,EMEA,Tier 0,High,Sev 0,Agent Khan,Berlin,Integrations,1.4,,,
2199,2025-12-05 20:56,2025-12-10 00:32,Solved,SummitWorks,User 890,EMEA,Tier 0,High,Sev 0,Agent Davis,London,AI Automation,4.15,,,
2200,2025-12-06 01:21,2025-12-07 08:47,Solved,Nimbus Systems,User 737,North America,Tier 1,Medium,Sev 2,Agent Patel,Sydney,Authentication,1.31,,,
2201,2025-12-06 04:18,2025-12-07 04:03,Solved,Nimbus Systems,User 711,APAC,Tier 3,Medium,Sev 3,Agent Patel,London,Authentication,0.99,,,
2202,2025-12-06 18:10,2025-12-08 20:05,Solved,BluePeak,User 352,APAC,Tier 2,High,Sev 1,Agent Lee,Sydney,Reporting,2.08,,,
2203,2025-12-07 04:22,2025-12-11 07:58,Solved,BluePeak,User 650,North America,Tier 2,Medium,Sev 1,Agent Gomez,Sydney,Authentication,4.15,,,
2204,2025-12-07 06:28,2025-12-07 17:30,Solved,Vertex Labs,User 607,North America,Tier 1,Low,Sev 2,Agent Smith,New York,AI Automation,0.46,,,
2205,2025-12-07 12:11,2025-12-08 04:01,Pending,Northwind,User 358,APAC,Tier 2,Medium,Sev 3,Agent Brown,Sydney,Billing,0.66,,,
2206,2025-12-07 21:37,2025-12-10 10:49,Solved,IronGate,User 50,APAC,Tier 1,Low,Sev 1,Agent Lee,New York,Compliance,2.55,,,
2207,2025-12-08 01:58,2025-12-09 10:22,Solved,SummitWorks,User 799,APAC,Tier 0,High,Sev 2,Agent Chen,London,AI Automation,1.35,,,
2208,2025-12-08 04:43,2025-12-08 14:47,Solved,Vertex Labs,User 744,North America,Tier 2,Medium,Sev 2,Agent Patel,San Francisco,Compliance,0.42,,,
2209,2025-12-08 12:33,2025-12-12 10:37,Solved,SummitWorks,User 783,North America,Tier 3,Low,Sev 1,Agent Lee,New York,Compliance,3.92,,,
2210,2025-12-08 13:16,2025-12-11 01:16,Solved,SummitWorks,User 25,APAC,Tier 1,Medium,Sev 3,Agent Lee,Berlin,Compliance,2.5,,,
2211,2025-12-08 16:33,2025-12-11 12:28,Solved,Northwind,User 958,EMEA,Tier 3,Medium,Sev 0,Agent Davis,Sydney,Authentication,2.83,,,
2212,2025-12-08 16:38,2025-12-09 20:57,Solved,SummitWorks,User 666,North America,Tier 1,Low,Sev 4,Agent Smith,London,Integrations,1.18,,,
2213,2025-12-08 18:50,2025-12-12 16:11,Solved,Acme Corp,User 876,North America,Tier 1,Medium,Sev 1,Agent Smith,San Francisco,Reporting,3.89,,,
2214,2025-12-08 20:22,2025-12-10 13:24,Solved,SummitWorks,User 16,EMEA,Tier 3,High,Sev 2,Agent Brown,Sydney,Compliance,1.71,,,
2215,2025-12-09 08:36,2025-12-13 10:16,Solved,BrightTech,User 185,EMEA,Tier 3,High,Sev 1,Agent Patel,Berlin,Integrations,4.07,,,
2216,2025-12-09 10:23,2025-12-12 11:20,Open,Vertex Labs,User 827,North America,Tier 2,Low,Sev 4,Agent Chen,New York,Integrations,3.04,,,
2217,2025-12-09 15:53,2025-12-10 06:45,Solved,IronGate,User 3,North America,Tier 0,Low,Sev 0,Agent Lee,Sydney,Integrations,0.62,,,
2218,2025-12-09 17:02,2025-12-11 20:38,Solved,Northwind,User 863,North America,Tier 3,Low,Sev 0,Agent Chen,Sydney,AI Automation,2.15,,,
2219,2025-12-09 17:31,2025-12-12 19:11,Solved,Nimbus Systems,User 358,APAC,Tier 1,Low,Sev 2,Agent Davis,New York,Compliance,3.07,,,
2220,2025-12-10 01:06,2025-12-12 02:03,Solved,BluePeak,User 948,North America,Tier 0,Low,Sev 3,Agent Patel,New York,Integrations,2.04,,,
2221,2025-12-10 08:14,2025-12-10 11:35,Solved,BrightTech,User 949,North America,Tier 3,Low,Sev 3,Agent Patel,San Francisco,Compliance,0.14,,,
2222,2025-12-10 09:16,2025-12-11 06:23,Solved,Nimbus Systems,User 295,EMEA,Tier 0,High,Sev 1,Agent Chen,Sydney,Authentication,0.88,,,
2223,2025-12-10 10:40,2025-12-13 10:25,Solved,Acme Corp,User 458,APAC,Tier 3,Low,Sev 3,Agent Lee,London,Integrations,2.99,,,
2224,2025-12-10 12:08,2025-12-10 16:27,Solved,SummitWorks,User 991,EMEA,Tier 3,High,Sev 0,Agent Gomez,Sydney,Authentication,0.18,,,
2225,2025-12-10 12:24,2025-12-13 22:57,Solved,IronGate,User 442,EMEA,Tier 3,High,Sev 2,Agent Brown,London,Compliance,3.44,,,
2226,2025-12-10 16:02,2025-12-15 12:54,Solved,Acme Corp,User 243,EMEA,Tier 1,Low,Sev 2,Agent Lee,Berlin,AI Automation,4.87,,,
2227,2025-12-10 20:24,2025-12-11 17:16,Solved,Vertex Labs,User 888,North America,Tier 1,Medium,Sev 1,Agent Davis,London,Authentication,0.87,,,
2228,2025-12-11 07:02,2025-12-15 17:06,Solved,BrightTech,User 941,APAC,Tier 3,Medium,Sev 3,Agent Lee,Berlin,Authentication,4.42,,,
2229,2025-12-11 10:12,2025-12-12 01:19,Solved,BluePeak,User 838,EMEA,Tier 3,Low,Sev 4,Agent Lee,New York,AI Automation,0.63,,,
2230,2025-12-12 04:49,2025-12-15 16:49,Open,BluePeak,User 993,EMEA,Tier 0,High,Sev 2,Agent Gomez,Berlin,Billing,3.5,,,
2231,2025-12-12 12:06,2025-12-14 21:27,Solved,BluePeak,User 870,North America,Tier 0,High,Sev 4,Agent Patel,San Francisco,AI Automation,2.39,,,
2232,2025-12-12 18:04,2025-12-15 10:08,Solved,Nimbus Systems,User 20,North America,Tier 0,Medium,Sev 3,Agent Brown,Berlin,Integrations,2.67,,,
2233,2025-12-12 21:01,2025-12-13 10:13,Solved,BluePeak,User 59,APAC,Tier 1,High,Sev 4,Agent Brown,Berlin,Integrations,0.55,,,
2234,2025-12-13 11:06,2025-12-17 09:10,Solved,IronGate,User 187,EMEA,Tier 0,Low,Sev 3,Agent Chen,Sydney,AI Automation,3.92,,,
2235,2025-12-13 11:23,2025-12-13 16:54,Solved,IronGate,User 973,APAC,Tier 2,High,Sev 4,Agent Davis,Berlin,Reporting,0.23,,,
2236,2025-12-13 12:36,2025-12-14 05:24,Solved,BluePeak,User 330,EMEA,Tier 0,Medium,Sev 2,Agent Patel,Sydney,AI Automation,0.7,,,
2237,2025-12-13 14:24,2025-12-16 00:57,Solved,Northwind,User 27,APAC,Tier 3,Medium,Sev 3,Agent Lee,Sydney,Integrations,2.44,,,
2238,2025-12-13 16:43,2025-12-16 09:45,Solved,BluePeak,User 465,North America,Tier 0,High,Sev 2,Agent Davis,New York,Compliance,2.71,,,
2239,2025-12-13 17:15,2025-12-17 08:22,Solved,Vertex Labs,User 464,APAC,Tier 2,High,Sev 0,Agent Khan,San Francisco,Compliance,3.63,,,
2240,2025-12-14 03:22,2025-12-16 07:55,Solved,BluePeak,User 182,EMEA,Tier 2,Low,Sev 4,Agent Gomez,London,Reporting,2.19,,,
2241,2025-12-14 10:01,2025-12-15 04:29,Solved,Acme Corp,User 160,EMEA,Tier 2,Low,Sev 1,Agent Gomez,San Francisco,Compliance,0.77,,,
2242,2025-12-14 14:34,2025-12-16 21:02,Solved,Nimbus Systems,User 724,EMEA,Tier 2,Low,Sev 2,Agent Davis,Sydney,AI Automation,2.27,,,
2243,2025-12-15 10:02,2025-12-15 14:21,Solved,Northwind,User 714,APAC,Tier 0,Medium,Sev 0,Agent Smith,London,Compliance,0.18,,,
2244,2025-12-15 11:33,2025-12-18 02:11,Solved,Nimbus Systems,User 996,APAC,Tier 2,Medium,Sev 0,Agent Patel,San Francisco,Integrations,2.61,,,
2245,2025-12-15 12:39,2025-12-18 05:12,Solved,Nimbus Systems,User 575,North America,Tier 1,Medium,Sev 0,Agent Chen,London,Compliance,2.69,,,
